title,release_date,type,runtime,genre,director,cast,country,language,production_company,synopsis,tags,imdb_rating,imdb_review_count,imdb_id
위자: 저주의 시작,2016-10-20,movie,99,공포,,,,,Platinum Dunes,,"supernatural, possession, prequel, spirit, aftercreditsstinger, 1960s",,,tt4361050
오만과 편견 그리고 좀비,2016-02-04,movie,107,"로맨스, 공포, 코미디, 스릴러",,,,,Handsomecharlie Films,,"based on novel or book, dystopia, shaolin, prejudice, zombie, pride, gold digger, 19th century, georgian or regency era, somber, parson, mashup, amused, antagonistic",,,tt1374989
썰만화,2016-02-25,movie,93,"로맨스, 코미디",,,,,,,softcore,,,
극장판 짱구는 못말려: 폭풍수면! 꿈꾸는 세계 대돌격,2016-04-16,movie,97,"모험, 애니메이션, 코미디, 가족, 판타지",,,,,Shin-Ei Animation,,dreams,,,tt5526456
몬스터 콜,2016-10-07,movie,108,"판타지, 모험, 가족",,,,,River Road Entertainment,,"dreams, monster, based on novel or book, nightmare, grandparent grandchild relationship, truth, tree, artist, bullying, terminal illness, bully, cancer, disease, grandmother",,,tt3416532
로코,2016-11-30,movie,105,다큐멘터리,,,,,Program 33,,"italian, porn actor, porn director, porn industry",,,tt5788462
하숙집 2,2016-01-07,movie,92,로맨스,,,,,,,softcore,,,
미인어,2016-02-08,movie,93,"코미디, 판타지, 로맨스",,,,,China Film Group Corporation,,mermaid,,,tt4701660
그림스비: 용감한 형제,2016-02-24,movie,83,"액션, 코미디",,,,,Columbia Pictures,,"sibling relationship, gun, spy, vulgar, hooligan, vulgarity, football (soccer), aftercreditsstinger",,,tt3381008
내 인생 특별한 숲속 여행,2016-03-31,movie,101,"모험, 코미디, 드라마",,,,,Defender Films,,"countryside, based on novel or book, wild boar, delinquent, new zealand, wilderness, coming of age, dog, foster family, nature",,,tt4698684
배드 맘스,2016-07-28,movie,100,코미디,,,,,STXfilms,,"infidelity, alcohol, mother role, hit-and-run, single mother, divorce, family, bathroom humor",,,tt4651520
얼라이드,2016-02-12,movie,123,"액션, 드라마, 전쟁, 로맨스, 스릴러",,,,,Paramount Pictures,,"nazi, resistance, spy, world war ii, past, love, couple, north africa, 1940s, french woman",,,tt3640424
사일런스,2016-12-23,movie,159,"드라마, 역사",,,,,Waypoint Entertainment,,"japan, based on novel or book, christianity, missionary, remake, betrayal, torture, martyrdom, crisis of faith, portuguese, jesuits (society of jesus), 17th century, shogunate, religious persecution, religious icon, apostasy",,,tt0490215
멜라니: 인류의 마지막 희망인 소녀,2016-09-23,movie,110,"액션, 공포, SF",,,,,Altitude Film Entertainment,,"london, england, based on novel or book, bunker, post-apocalyptic future, infection, zombie, little girl, scientist, gas mask, eaten alive, fungus, white savior, whitewashing",,,tt4547056
펜스,2016-12-16,movie,139,드라마,,,,,Paramount Pictures,,"garbageman , war veteran, baseball, father, based on play or musical, family relationships, racism, pittsburgh, pennsylvania, 1950s, life story, father son relationship",,,tt2671706
명탐정 코난: 순흑의 악몽,2016-04-16,movie,111,"애니메이션, 미스터리, 액션, 범죄",,,,,TMS Entertainment,,"spy, detective, secret organization, organized crime, anime, suspense, mystery",,,tt4954660
"나, 다니엘 블레이크",2016-10-21,movie,100,드라마,,,,,Sixteen Films,,"northern england, heart attack, single mother, compassion, carpenter, social services, welfare, social realism, social security, healthcare, desperate, labor rights",,,tt5168192
바람에 젖은 여자,2016-12-17,movie,77,"드라마, 로맨스",,,,,Nikkatsu Corporation,,"isolation, playwright, sexual desire, pink film",,,tt5883008
தெறி,2016-04-14,movie,157,"액션, 범죄, 스릴러",,,,,V Creations,,"police shootout, loving, inspirational, romantic, enthusiastic",,,tt5440700
"날, 보러와요",2016-04-07,movie,91,"미스터리, 스릴러",,,,,OAL,,,,,tt5572720
신은 죽지 않았다 2,2016-04-01,movie,121,드라마,,,,,Pure Flix Entertainment,,"high school, faith, prayer, christianity, pastor, protest, lawsuit, teacher, religion, school, evangelical christianity, courtroom, courtroom drama, religious persecution, legal drama, christian film, christian, religious freedom, independent film",,,tt4824308
원피스 필름 골드,2016-07-23,movie,120,"액션, 애니메이션, 모험, 코미디",,,,,Fuji Television Network,,"gold, pirate, based on manga, shounen, anime, adventure",,,tt5251328
마인,2016-10-06,movie,106,"전쟁, 스릴러",,,,,Eagle Pictures,,"parent child relationship, landmine, sandstorm, hallucination, flashback, survival, stranded, soldier, desert, u.s. marine, assassination attempt, dramatic",,,tt3707104
와이 힘?,2016-12-22,movie,111,코미디,,,,,21 Laps Entertainment,,"daughter, rivalry, taunting, parent-in-law child-in-law relationship, zealous, playful, sentimental, hilarious, whimsical, sympathetic, vibrant",,,tt4501244
착한 형수,2016-10-27,movie,78,"로맨스, 드라마",,,,,,,softcore,,,
사남 테리 카삼,2016-02-05,movie,154,"드라마, 로맨스",,,,,Eros International,,"musical, loss, melodramatic",,,tt5255710
로우,2016-11-11,movie,99,"공포, 드라마",,,,,Wild Bunch,,"vegetarian, meat, hazing, university, cannibal, lgbt, peer pressure, woman director, vegetarianism, sister sister relationship, hilarious, romantic",,,tt4954522
너브,2016-06-27,movie,96,"미스터리, 모험, 범죄",,,,,Lionsgate,,"new york city, technology, internet, hacking, game, dare, cellphone video, taking a risk, based on young adult novel",,,tt3531824
마이펫의 이중생활,2016-06-18,movie,86,"가족, 코미디, 모험, 애니메이션",,,,,Illumination,,"bunny, pet, anthropomorphism, dog, animals, apartment building, sewer, terrier, manhattan, new york city, rodent, pets, mongrel, illumination",,,tt2709768
몽키킹 2: 서유기 여정의 시작,2016-01-22,movie,119,"액션, 모험, 판타지",,,,,Filmko Pictures,,"based on novel or book, buddhist monk, tiger, dragon, journey to the west",,,tt4591310
살인병동,2016-09-22,movie,90,"미스터리, 공포, SF",,,,,XYZ Films,,"nurse, mutation, mutant, morgue, murder, hospital, another dimension, doctor, pregnant woman, cosmic horror, ax",,,tt4255304
걸 인 더 박스,2016-09-10,movie,87,드라마,,,,,,,,,,tt5957584
그 규칙은 당신에게 적용되지 않아요,2016-11-23,movie,127,"로맨스, 코미디, 드라마",,,,,Tatira,,"eccentric, billionaire, driver, christian woman",,,tt1974420
피터와 드래곤,2016-08-10,movie,102,"모험, 가족, 판타지",,,,,Whitaker Entertainment,,"feral child, remake, dragon, orphan, 1980s, live action and animation, live action remake",,,tt2788732
"헤일, 시저!",2016-02-05,movie,106,"코미디, 범죄, 미스터리, 드라마",,,,,Universal Pictures,,"journalist, ransom, cat, kidnapping, ancient rome, film in film, disappearance, hollywood, whodunit, period drama, filmmaking, movie star, 1950s, old hollywood, farcical, frustrated",,,tt0475290
변태 가면2: 잉여들의 역습,2016-05-14,movie,118,"액션, 코미디",,,,,Toei Company,,"japan, hero, based on manga, super power, hentai",,,tt5492906
두 오버,2016-05-27,movie,107,"액션, 모험, 코미디",,,,,Happy Madison Productions,,,,,tt4769836
트리플 9,2016-02-19,movie,115,"액션, 범죄, 모험, 스릴러",,,,,Surefire Capital,,"bomb, bratva (russian mafia), detective, assault rifle, ghetto, cocaine, strip club, heist, murder, betrayal, bag of money, dirty cop, bank robbery, death of brother, atlanta, georgia",,,tt1712261
新・ヒロイン危機一髪!!08 神秘戦隊ガイアレンジャー,2016-11-11,movie,65,,,,,,Zen Pictures,,,,,
벤허,2016-08-17,movie,123,"액션, 역사, 모험, 드라마",,,,,Metro-Goldwyn-Mayer,,"based on novel or book, christianity, chariot race, ancient rome, remake, betrayal, 1st century, jesus christ, vengeance",,,tt2638144
섹스돌,2016-12-07,movie,102,"드라마, 스릴러, 미스터리",,,,,Wild Bunch,,"nightclub, love, prostitution",,,tt4937564
브리짓 존스의 베이비,2016-09-14,movie,123,"드라마, 코미디, 로맨스",,,,,StudioCanal,,"london, england, baby, based on novel or book, love triangle, competition, pregnancy, ex-boyfriend, one-night stand, music festival, woman between two men, sequel, forty something, billionaire, unknown father, pregnant woman, aftercreditsstinger, woman director, barrister, tv producer",,,tt1473832
Everlasting,2016-02-13,movie,87,"범죄, 드라마, 스릴러, 미스터리, 로맨스",,,,,Super Grande Films,,found footage,,,tt1662500
셜록: 유령신부,2016-01-01,movie,115,"범죄, 드라마, 미스터리, 스릴러, TV 영화",,,,,BBC,,"bride, police detective, crime investigation, tv episode, homicide investigation, detective with humor, sherlock holmes",,,tt3845232
Stalked by My Doctor: The Return,2016-09-05,movie,97,"스릴러, TV 영화, 공포",,,,,Shadowland,,,,,tt5989054
머니 몬스터,2016-05-12,movie,98,"스릴러, 드라마",,,,,TriStar Pictures,,"sniper, new york city, hostage, wall street, hostage situation, tv show in film, held at gunpoint, nypd, financial crisis, bomb squad, ceo, held hostage, stock market, woman director, tv host, stocks, television / tv studio, lost money, bomb vest, financial investor, delivery driver, tv producer, live on air, tv director, lost everything, cable network",,,tt2241351
네온 데몬,2016-05-31,movie,117,"공포, 스릴러",,,,,Wild Bunch,,"jealousy, photographer, psychopath, obsession, necrophilia, motel, narcissism, manipulation, seduction, surrealism, swimming pool, rivalry, murder, fame, teenage girl, los angeles, california, bathtub, lust, model, cannibal, fashion, eyeball, mortuary, body image, neon light, absurd, violence, callous",,,tt1974419
죽음의 픽업,2016-07-26,movie,81,스릴러,,,,,Retromedia Entertainment,,"femme fatale, serial killer, hitchhiker",,,tt5752356
라이드 어롱 2,2016-01-14,movie,102,"액션, 코미디",,,,,Reel Chefs Catering,,"police, family relationships, sequel, police officer, misadventure, buddy film",,,tt2869728
하우 투 비 싱글,2016-02-08,movie,110,"코미디, 로맨스",,,,,New Line Cinema,,"new york city, based on novel or book, one-night stand, single",,,tt1292566
아우토반,2016-06-10,movie,99,"스릴러, 액션",,,,,Silver Pictures,,"on the run, drugs",,,tt2126235
스노든,2016-09-15,movie,134,"드라마, 역사, 범죄, 스릴러",,,,,KrautPack Entertainment,,"biography, idealism, idealist, national security agency (nsa), surveillance, whistleblower, political thriller, fighting the system, five eyes",,,tt3774114
터널,2016-08-10,movie,126,"스릴러, 드라마",,,,,BA Entertainment,,"survival, disaster, reporter, trapped, rescue team, news reporter, trapped underground, south korea",,,tt5910280
화이트 릴리,2016-10-07,movie,80,"드라마, 공포",,,,,Nikkatsu Corporation,,"rape, lesbian sex, death, pink film, erotic, girls love, age-gap relationship",,,tt5961906
블레어 위치,2016-09-15,movie,89,"스릴러, 공포",,,,,Vertigo Entertainment,,"tree, river, camping, tent, rain, supernatural, infection, forest, maryland, woods, flashlight, handheld camera, campfire, subjective camera, found footage, folk horror, lost in the woods",,,tt1540011
키즈모노가타리 I 철혈편,2016-01-08,movie,64,"애니메이션, 판타지, 미스터리, 드라마, 액션",,,,,SHAFT,,"based on novel or book, vampire, supernatural, gore, orphan, demon, ecchi, regeneration, anime, based on light novel",,,tt3138698
마스터마인드,2016-09-29,movie,94,"액션, 코미디, 범죄",,,,,Broadway Video,,"southern usa, night watchman, armored car, security, armored car robbery, bank heist",,,tt2461150
론리 아일랜드의 팝스타,2016-06-03,movie,86,"코미디, 음악",,,,,Universal Pictures,,"concert, musician, pop star, celebrity, mockumentary, record album, cheerful",,,tt3960412
The Night Visitor 2: Heather's Story,2016-10-04,movie,69,"SF, 공포",,,,,Blancbiehn Productions,,"medium, sequel, psychic, family, found footage, visitor, psychotronic film",,,tt2983922
간츠: 오,2016-10-14,movie,95,"애니메이션, SF, 액션",,,,,Digital Frontier,,"hero, monster, game, adult animation, anime, horror, 杀戮都市：o",,,tt5923962
해커,2016-09-15,movie,105,"범죄, 드라마, 스릴러",,,,,Satai Film,,"hacker, black market, fbi, hustler, based on true story, identity theft, financial market, trading, amused",,,tt3173594
데몰리션,2016-04-06,movie,100,"코미디, 드라마",,,,,Sidney Kimmel Entertainment,,"infidelity, new york city, loss of loved one, pregnancy, dark comedy, carousel , father-in-law, car crash, pot smoking, grieving widower, grief, marijuana, male homosexuality, hospital, car accident, mourning, lgbt teen, grieving, vending machine, death of wife, investment banker, station wagon, defiant",,,tt1172049
ป่า,2016-03-09,movie,109,"드라마, 공포, 판타지",,,,,,,,,,tt4982356
미용실: 특별한 서비스,2016-12-29,movie,81,"로맨스, 드라마",,,,,Four Seasons of Younghwasa,,"sister, beauty salon, prostitution, threesome, softcore, money problems, erotic massage",,,
내 아내의 언니,2016-12-20,movie,97,"로맨스, 가족, 드라마",,,,,Four Seasons of Younghwasa,,softcore,,,tt6397242
마이크와 데이브는 데이트 상대가 필요해,2016-07-07,movie,98,코미디,,,,,Chernin Entertainment,,"hawaii, wedding, wedding date, satirical, joyous, ambiguous, amused, antagonistic, disheartening, dubious, sarcastic",,,tt2823054
에머랄드 그린,2016-07-07,movie,113,"판타지, 액션, 미스터리",,,,,Geißendörfer Film-und Fernsehproduktion,,"based on novel or book, time travel, sequel, woman director, teenage romance",,,tt4960934
스위스 아미 맨,2016-06-24,movie,95,"코미디, 드라마, 로맨스, 판타지, 모험",,,,,BlackBird,,"beach, friends, survival, dead body, corpse, deserted island, buddy comedy, fart",,,tt4034354
부부의 스폰서,2016-09-09,movie,99,"드라마, 로맨스",,,,,,,adult,,,
우리동네 이발소에 무슨일이 3,2016-04-15,movie,112,"코미디, 드라마",,,,,New Line Cinema,,"chicago, illinois, street gang, sequel, inner city, barbershop, battle of the sexes, barber, hairstylist, reminiscent, empathetic",,,tt3628584
